Order ID,Order Date,Origin Port,Carrier,TPT,Service Level,Ship ahead day count_x,Ship Late Day count_x,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight,Ship ahead day count_y,Ship Late Day count_y,Cluster
1447389094.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,504,4.017604749195571,3,0,0
1447162421.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,349,1.2410402104844958,3,0,0
1447390286.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,379,2.8817374379046767,3,0,0
1447346478.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,643,6.794169287906646,3,0,0
1447357421.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,312,1.1358673112908946,3,0,0
1447300025.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,357,1.1358673112908946,3,0,0
1447224385.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,448,4.206915967744053,3,0,0
1447346477.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,404,2.1034579838720266,3,0,0
1447265605.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,360,2.1034579838720266,3,0,0
1447367887.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,254,0.23138037822592294,3,0,0
1447265606.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,329,1.1148327314521742,3,0,0
1447230967.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,729,11.096598322585729,3,0,0
1447189419.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697872,PLANT03,PORT09,320,1.2200056306457756,3,0,0
1447386034.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697874,PLANT03,PORT09,948,11.900467124904184,3,0,0
1447360367.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1697874,PLANT03,PORT09,530,4.4258711568836215,3,0,0
1447395057.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,303,0.5215904464649206,3,0,0
1447389092.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,379,2.868747455557063,3,0,0
1447142677.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,370,3.1817017234360154,3,0,0
1447389126.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,321,1.2778965938390554,3,0,0
1447395056.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,391,2.790508888587325,3,0,0
1447323696.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,431,3.755451214547428,3,0,0
1447389105.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,408,2.060282263536436,3,0,0
1447396911.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,310,1.877725607273714,3,0,0
1447224451.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,290,0.7445954585537917,3,0,0
1447389227.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,407,3.8770315255731913,3,0,0
1447273180.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,390,3.4918959435626094,3,0,0
1447400480.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,381,2.5675705467372127,3,0,0
1447367886.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,473,4.210815696649028,3,0,0
1447149300.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,595,8.395955687830686,3,0,0
1447389085.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,241,0.15405423280423275,3,0,0
1447389084.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,403,1.7972993827160488,3,0,0
1447389091.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,775,12.222988315696645,3,0,0
1447283725.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,432,3.645950176366842,3,0,0
1447389090.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,321,1.7972993827160488,3,0,0
1447421012.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,313,1.8486507936507932,3,0,0
1447357415.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,320,1.7972993827160488,3,0,0
1447375137.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,398,1.7972993827160488,3,0,0
1447390305.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,1041,18.24,3,0,0
1447413935.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,475,4.64,3,0,0
1447395058.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,437,4.66,3,0,0
1447313858.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,542,6.58,3,0,0
1447227098.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,480,4.72,3,0,0
1447400483.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,659,7.440000000000001,3,0,0
1447313869.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,453,4.88,3,0,0
1447227097.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,579,7.46,3,0,0
1447149281.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,463,4.78,3,0,0
1447224450.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,519,5.24,3,0,0
1447396912.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,642,7.68,3,0,0
1447375138.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,513,5.46,3,0,0
1447357416.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,691,7.9,3,0,0
1447228697.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,638,8.26,3,0,0
1447390304.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,593,5.52,3,0,0
1447389087.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,632,8.0,3,0,0
1447395107.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,565,5.5,3,0,0
1447336059.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,892,13.5,3,0,0
1447146640.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,602,5.82,3,0,0
1447172251.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683197,PLANT03,PORT09,532,5.86,3,0,0
1447400482.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,1053,16.740000000000002,3,0,0
1447275638.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,1172,18.06,3,0,0
1447146724.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,2912,51.06,3,0,0
1447196646.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,1048,16.439999999999998,3,0,0
1447258756.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,844,11.32,3,0,0
1447421013.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,1183,15.7,3,0,0
1447231066.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,1618,25.92,3,0,0
1447221630.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683200,PLANT03,PORT09,1678,24.14,3,0,0
1447401805.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,2473,40.175813554450336,3,0,0
1447367913.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,1781,28.121555868900284,3,0,0
1447238185.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,1645,23.390476109087174,3,0,0
1447258758.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,2002,34.56058409595999,3,0,0
1447266858.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,1931,33.819413541380534,3,0,0
1447172254.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,752,8.571916576391148,3,0,0
1447336097.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,2093,32.30680004792261,3,0,0
1447310441.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,1191,17.60808836675785,3,0,0
1447234870.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,1124,16.249592659338717,3,0,0
1447313943.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,1943,33.74287857194847,3,0,0
1447401806.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,677,8.246642956304877,3,0,0
1447357418.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,2055,34.579717838318004,3,0,0
1447313942.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,381,2.104711659381755,3,0,0
1447145159.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,1159,17.665489593831897,3,0,0
1447213220.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,1591,27.849685925679555,3,0,0
1447156492.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,3278,56.61169823998604,3,0,0
1447275605.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,2039,33.56058409595999,3,0,0
1447357417.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,390,2.104711659381755,3,0,0
1447400484.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,588,6.696809825305585,3,0,0
1447193129.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,1218,18.143833152782296,3,0,0
1447336096.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V5555555_22,1683199,PLANT03,PORT09,442,2.104711659381755,3,0,0
1447227190.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688610,PLANT03,PORT09,317,0.6193992621775297,0,0,1
1447227502.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688610,PLANT03,PORT09,243,0.3716395573065179,0,0,1
1447229518.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,281,0.4901147131376556,0,0,1
1447187886.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,245,0.2450573565688278,0,0,1
1447258885.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,251,0.9802294262753112,0,0,1
1447202849.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,318,0.4901147131376556,0,0,1
1447396993.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,259,0.4901147131376556,0,0,1
1447308361.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,315,1.4703441394129668,0,0,1
1447319055.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,284,0.2450573565688278,0,0,1
1447394306.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,264,2.20551620911945,0,0,1
1447372976.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,327,0.2450573565688278,0,0,1
1447182260.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,245,0.9802294262753112,0,0,1
1447147916.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,281,0.7351720697064834,0,0,1
1447391114.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,331,0.2450573565688278,0,0,1
1447197255.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,280,0.7351720697064834,0,0,1
1447194636.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,274,2.450573565688278,0,0,1
1447221840.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,315,0.2450573565688278,0,0,1
1447243915.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,267,0.9802294262753112,0,0,1
1447304369.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,273,0.4901147131376556,0,0,1
1447364448.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,270,1.9604588525506224,0,0,1
1447288321.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,322,0.4901147131376556,0,0,1
1447232391.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,299,1.7154014959817945,0,0,1
1447279014.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689543,PLANT03,PORT09,277,0.2450573565688278,0,0,1
1447302864.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,282,0.11444659118349265,0,0,1
1447299179.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,319,0.2288931823669853,0,0,1
1447351797.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,301,0.11444659118349265,0,0,1
1447300853.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,298,2.632271597220331,0,0,1
1447304367.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,324,0.4577863647339706,0,0,1
1447366019.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688294,PLANT03,PORT09,268,0.9155727294679412,0,0,1
1447321877.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1690617,PLANT03,PORT09,307,0.6846695886675276,0,0,1
1447384425.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,258,0.4384074716799486,0,0,1
1447404680.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,338,0.6576112075199229,0,0,1
1447300851.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,293,0.6576112075199229,0,0,1
1447347896.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,335,3.06885230175964,0,0,1
1447145766.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,316,0.10960186791998715,0,0,1
1447351800.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,278,1.9728336225597687,0,0,1
1447322795.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,335,0.6576112075199229,0,0,1
1447391112.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,315,0.2192037358399743,0,0,1
1447418044.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,256,1.0960186791998714,0,0,1
1447280063.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,243,0.4384074716799486,0,0,1
1447322714.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688292,PLANT03,PORT09,296,4.384074716799486,0,0,1
1447299062.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,318,0.10726215773577505,0,0,1
1447203023.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,297,0.4290486309431002,0,0,1
1447202686.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,319,2.4670296279228263,0,0,1
1447236401.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,300,0.6435729464146502,0,0,1
1447207537.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,254,0.8580972618862004,0,0,1
1447299180.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,272,0.4290486309431002,0,0,1
1447304365.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,240,0.6435729464146502,0,0,1
1447155220.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,331,0.10726215773577505,0,0,1
1447409173.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,274,0.3217864732073251,0,0,1
1447351879.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,262,1.7161945237724008,0,0,1
1447342389.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,333,0.2145243154715501,0,0,1
1447312018.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,313,0.4290486309431002,0,0,1
1447258883.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,313,0.6435729464146502,0,0,1
1447340936.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,283,0.4290486309431002,0,0,1
1447326107.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,293,0.2145243154715501,0,0,1
1447300854.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,310,0.4290486309431002,0,0,1
1447211457.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,321,0.8580972618862004,0,0,1
1447222990.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,316,0.6435729464146502,0,0,1
1447409161.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,361,9.33180772301243,0,0,1
1447320210.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,269,0.8580972618862004,0,0,1
1447225275.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,264,1.7161945237724008,0,0,1
1447258857.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,300,0.2145243154715501,0,0,1
1447319051.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,303,0.4290486309431002,0,0,1
1447308356.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,257,0.4290486309431002,0,0,1
1447334706.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,331,1.7161945237724008,0,0,1
1447244613.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,251,0.4290486309431002,0,0,1
1447292033.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689544,PLANT03,PORT09,278,0.10726215773577505,0,0,1
1447236402.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,293,1.9188388443015318,0,0,1
1447346631.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,264,0.8528172641340142,0,0,1
1447207542.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,267,0.4264086320670071,0,0,1
1447318990.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,299,0.8528172641340142,0,0,1
1447222992.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,265,2.5584517924020425,0,0,1
1447147910.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,313,0.4264086320670071,0,0,1
1447246442.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,328,0.6396129481005106,0,0,1
1447206413.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,334,0.8528172641340142,0,0,1
1447274826.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,333,0.8528172641340142,0,0,1
1447334707.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,303,1.2792258962010212,0,0,1
1447404682.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,325,0.21320431603350354,0,0,1
1447351881.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,324,2.9848604244690495,0,0,1
1447312024.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,278,0.8528172641340142,0,0,1
1447372975.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,276,1.7056345282680283,0,0,1
1447321876.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,284,1.7056345282680283,0,0,1
1447329588.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,277,0.4264086320670071,0,0,1
1447385488.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,286,0.21320431603350354,0,0,1
1447221839.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,387,6.822538113072113,0,0,1
1447386863.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,275,1.81223668628478,0,0,1
1447184384.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,290,3.4112690565360566,0,0,1
1447394305.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,294,1.0660215801675177,0,0,1
1447326108.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,265,0.4264086320670071,0,0,1
1447308358.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,366,7.675355377206127,0,0,1
1447292034.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,269,0.10660215801675177,0,0,1
1447391113.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,256,0.21320431603350354,0,0,1
1447211459.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,271,0.21320431603350354,0,0,1
1447225249.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,308,0.8528172641340142,0,0,1
1447262386.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,266,0.4264086320670071,0,0,1
1447273264.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,272,0.21320431603350354,0,0,1
1447145767.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,273,0.4264086320670071,0,0,1
1447229519.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,294,0.21320431603350354,0,0,1
1447227191.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688288,PLANT03,PORT09,292,0.21320431603350354,0,0,1
1447184068.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,241,0.40889826147889957,0,0,1
1447191297.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,250,0.10222456536972489,0,0,1
1447385490.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,305,0.20444913073944979,0,0,1
1447221842.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,338,0.6133473922183493,0,0,1
1447246603.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,311,0.6133473922183493,0,0,1
1447366021.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1689550,PLANT03,PORT09,330,0.5111228268486244,0,0,1
1447355456.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V5555_33,1688290,PLANT03,PORT09,339,0.8955336103398408,0,0,1
